TheSunX,TheSunY,TheSunZ,MercuryX,MercuryY,MercuryZ,VenusX,VenusY,VenusZ,EarthX,EarthY,EarthZ,MarsX,MarsY,MarsZ,JupiterX,JupiterY,JupiterZ,SaturnX,SaturnY,SaturnZ,UranusX,UranusY,UranusZ,NeptuneX,NeptuneY,NeptuneZ,PlutoX,PlutoY,PlutoZ,
5.62156e+08,3.33025e+08,-2.43192e+07,-5.79142e+10,-1.56232e+10,4.03641e+09,1.04141e+11,3.10338e+10,-5.58354e+09,-1.18401e+11,-9.31959e+10,-2.69906e+06,-1.49201e+11,-1.75586e+11,-4.03577e+07,-8.03851e+11,1.14021e+11,1.74936e+10,-4.6693e+11,-1.42364e+12,4.33437e+10,2.79963e+12,1.04319e+12,-3.2416e+10,4.20185e+12,-1.55945e+12,-6.47306e+10,1.33206e+12,-4.76541e+12,1.24911e+11,
5.62154e+08,3.33068e+08,-2.43192e+07,-5.7904e+10,-1.57861e+10,4.02219e+09,1.04105e+11,3.11544e+10,-5.57982e+09,-1.18336e+11,-9.32806e+10,-2.68348e+06,-1.49131e+11,-1.75635e+11,-4.30997e+07,-8.03858e+11,1.13976e+11,1.7494e+10,-4.66899e+11,-1.42365e+12,4.33426e+10,2.79962e+12,1.04321e+12,-3.24158e+10,4.20186e+12,-1.55943e+12,-6.47311e+10,1.33208e+12,-4.7654e+12,1.24905e+11,
5.62152e+08,3.33112e+08,-2.43192e+07,-5.78934e+10,-1.59489e+10,4.00794e+09,1.04069e+11,3.12749e+10,-5.5761e+09,-1.18272e+11,-9.33653e+10,-2.66791e+06,-1.49061e+11,-1.75684e+11,-4.58416e+07,-8.03865e+11,1.13932e+11,1.74943e+10,-4.66868e+11,-1.42366e+12,4.33416e+10,2.79961e+12,1.04323e+12,-3.24156e+10,4.20187e+12,-1.55941e+12,-6.47316e+10,1.3321e+12,-4.7654e+12,1.24899e+11,
5.62149e+08,3.33155e+08,-2.43192e+07,-5.78823e+10,-1.61115e+10,3.99366e+09,1.04033e+11,3.13954e+10,-5.57236e+09,-1.18208e+11,-9.34499e+10,-2.65235e+06,-1.48991e+11,-1.75733e+11,-4.85836e+07,-8.03872e+11,1.13888e+11,1.74947e+10,-4.66837e+11,-1.42367e+12,4.33405e+10,2.7996e+12,1.04325e+12,-3.24154e+10,4.20187e+12,-1.55939e+12,-6.47322e+10,1.33212e+12,-4.7654e+12,1.24894e+11,
5.62147e+08,3.33199e+08,-2.43192e+07,-5.78708e+10,-1.62741e+10,3.97935e+09,1.03997e+11,3.15159e+10,-5.56862e+09,-1.18144e+11,-9.35344e+10,-2.6368e+06,-1.48921e+11,-1.75782e+11,-5.13255e+07,-8.03879e+11,1.13843e+11,1.7495e+10,-4.66806e+11,-1.42369e+12,4.33395e+10,2.7996e+12,1.04327e+12,-3.24152e+10,4.20188e+12,-1.55938e+12,-6.47327e+10,1.33214e+12,-4.7654e+12,1.24888e+11,
5.62145e+08,3.33242e+08,-2.43193e+07,-5.78589e+10,-1.64365e+10,3.965e+09,1.03961e+11,3.16363e+10,-5.56488e+09,-1.18079e+11,-9.3619e+10,-2.62126e+06,-1.48851e+11,-1.75831e+11,-5.40675e+07,-8.03887e+11,1.13799e+11,1.74953e+10,-4.66775e+11,-1.4237e+12,4.33384e+10,2.79959e+12,1.0433e+12,-3.2415e+10,4.20189e+12,-1.55936e+12,-6.47333e+10,1.33216e+12,-4.7654e+12,1.24883e+11,
5.62143e+08,3.33286e+08,-2.43193e+07,-5.78464e+10,-1.65988e+10,3.95063e+09,1.03925e+11,3.17566e+10,-5.56112e+09,-1.18015e+11,-9.37034e+10,-2.60573e+06,-1.48781e+11,-1.7588e+11,-5.68094e+07,-8.03894e+11,1.13755e+11,1.74957e+10,-4.66744e+11,-1.42371e+12,4.33374e+10,2.79958e+12,1.04332e+12,-3.24148e+10,4.20189e+12,-1.55934e+12,-6.47338e+10,1.33218e+12,-4.7654e+12,1.24877e+11,
5.62141e+08,3.33329e+08,-2.43193e+07,-5.78336e+10,-1.67609e+10,3.93622e+09,1.03888e+11,3.18769e+10,-5.55736e+09,-1.17951e+11,-9.37879e+10,-2.59021e+06,-1.48711e+11,-1.75929e+11,-5.95514e+07,-8.03901e+11,1.1371e+11,1.7496e+10,-4.66712e+11,-1.42372e+12,4.33363e+10,2.79957e+12,1.04334e+12,-3.24146e+10,4.2019e+12,-1.55932e+12,-6.47343e+10,1.33219e+12,-4.7654e+12,1.24871e+11,
5.62138e+08,3.33373e+08,-2.43193e+07,-5.78203e+10,-1.6923e+10,3.92179e+09,1.03851e+11,3.19972e+10,-5.55359e+09,-1.17886e+11,-9.38723e+10,-2.5747e+06,-1.4864e+11,-1.75978e+11,-6.22933e+07,-8.03908e+11,1.13666e+11,1.74964e+10,-4.66681e+11,-1.42373e+12,4.33353e+10,2.79956e+12,1.04336e+12,-3.24144e+10,4.20191e+12,-1.5593e+12,-6.47349e+10,1.33221e+12,-4.7654e+12,1.24866e+11,
5.62136e+08,3.33417e+08,-2.43193e+07,-5.78066e+10,-1.70848e+10,3.90733e+09,1.03815e+11,3.21175e+10,-5.54981e+09,-1.17822e+11,-9.39566e+10,-2.55921e+06,-1.4857e+11,-1.76026e+11,-6.50352e+07,-8.03915e+11,1.13622e+11,1.74967e+10,-4.6665e+11,-1.42374e+12,4.33342e+10,2.79955e+12,1.04338e+12,-3.24142e+10,4.20191e+12,-1.55928e+12,-6.47354e+10,1.33223e+12,-4.76539e+12,1.2486e+11,
5.62134e+08,3.3346e+08,-2.43193e+07,-5.77924e+10,-1.72466e+10,3.89283e+09,1.03778e+11,3.22376e+10,-5.54603e+09,-1.17757e+11,-9.40409e+10,-2.54372e+06,-1.485e+11,-1.76075e+11,-6.77772e+07,-8.03922e+11,1.13577e+11,1.74971e+10,-4.66619e+11,-1.42375e+12,4.33332e+10,2.79954e+12,1.0434e+12,-3.24141e+10,4.20192e+12,-1.55926e+12,-6.47359e+10,1.33225e+12,-4.76539e+12,1.24854e+11,
5.62132e+08,3.33504e+08,-2.43194e+07,-5.77778e+10,-1.74082e+10,3.87831e+09,1.03741e+11,3.23578e+10,-5.54223e+09,-1.17692e+11,-9.41251e+10,-2.52824e+06,-1.4843e+11,-1.76124e+11,-7.05191e+07,-8.03929e+11,1.13533e+11,1.74974e+10,-4.66588e+11,-1.42376e+12,4.33321e+10,2.79953e+12,1.04343e+12,-3.24139e+10,4.20193e+12,-1.55925e+12,-6.47365e+10,1.33227e+12,-4.76539e+12,1.24849e+11,
5.6213e+08,3.33547e+08,-2.43194e+07,-5.77627e+10,-1.75697e+10,3.86375e+09,1.03703e+11,3.24779e+10,-5.53843e+09,-1.17628e+11,-9.42093e+10,-2.51278e+06,-1.48359e+11,-1.76173e+11,-7.3261e+07,-8.03936e+11,1.13489e+11,1.74978e+10,-4.66557e+11,-1.42377e+12,4.33311e+10,2.79953e+12,1.04345e+12,-3.24137e+10,4.20193e+12,-1.55923e+12,-6.4737e+10,1.33229e+12,-4.76539e+12,1.24843e+11,
5.62127e+08,3.33591e+08,-2.43194e+07,-5.77472e+10,-1.77311e+10,3.84917e+09,1.03666e+11,3.25979e+10,-5.53462e+09,-1.17563e+11,-9.42935e+10,-2.49733e+06,-1.48289e+11,-1.76221e+11,-7.60029e+07,-8.03943e+11,1.13444e+11,1.74981e+10,-4.66526e+11,-1.42378e+12,4.333e+10,2.79952e+12,1.04347e+12,-3.24135e+10,4.20194e+12,-1.55921e+12,-6.47375e+10,1.33231e+12,-4.76539e+12,1.24837e+11,
5.62125e+08,3.33634e+08,-2.43194e+07,-5.77313e+10,-1.78923e+10,3.83456e+09,1.03628e+11,3.2718e+10,-5.53081e+09,-1.17498e+11,-9.43776e+10,-2.48188e+06,-1.48219e+11,-1.7627e+11,-7.87448e+07,-8.0395e+11,1.134e+11,1.74984e+10,-4.66494e+11,-1.42379e+12,4.3329e+10,2.79951e+12,1.04349e+12,-3.24133e+10,4.20195e+12,-1.55919e+12,-6.47381e+10,1.33233e+12,-4.76539e+12,1.24832e+11,
5.62123e+08,3.33678e+08,-2.43194e+07,-5.77149e+10,-1.80534e+10,3.81992e+09,1.03591e+11,3.28379e+10,-5.52699e+09,-1.17433e+11,-9.44616e+10,-2.46645e+06,-1.48149e+11,-1.76319e+11,-8.14867e+07,-8.03957e+11,1.13355e+11,1.74988e+10,-4.66463e+11,-1.42381e+12,4.3328e+10,2.7995e+12,1.04351e+12,-3.24131e+10,4.20195e+12,-1.55917e+12,-6.47386e+10,1.33235e+12,-4.76539e+12,1.24826e+11,
5.62121e+08,3.33722e+08,-2.43194e+07,-5.76981e+10,-1.82144e+10,3.80525e+09,1.03553e+11,3.29579e+10,-5.52316e+09,-1.17368e+11,-9.45456e+10,-2.45103e+06,-1.48078e+11,-1.76367e+11,-8.42286e+07,-8.03965e+11,1.13311e+11,1.74991e+10,-4.66432e+11,-1.42382e+12,4.33269e+10,2.79949e+12,1.04354e+12,-3.24129e+10,4.20196e+12,-1.55915e+12,-6.47391e+10,1.33237e+12,-4.76539e+12,1.24821e+11,
5.62118e+08,3.33765e+08,-2.43194e+07,-5.76808e+10,-1.83752e+10,3.79055e+09,1.03515e+11,3.30777e+10,-5.51932e+09,-1.17303e+11,-9.46296e+10,-2.43562e+06,-1.48008e+11,-1.76416e+11,-8.69704e+07,-8.03972e+11,1.13267e+11,1.74995e+10,-4.66401e+11,-1.42383e+12,4.33259e+10,2.79948e+12,1.04356e+12,-3.24127e+10,4.20197e+12,-1.55914e+12,-6.47397e+10,1.33239e+12,-4.76538e+12,1.24815e+11,
5.62116e+08,3.33809e+08,-2.43195e+07,-5.76632e+10,-1.85359e+10,3.77583e+09,1.03477e+11,3.31976e+10,-5.51547e+09,-1.17238e+11,-9.47135e+10,-2.42022e+06,-1.47937e+11,-1.76464e+11,-8.97123e+07,-8.03979e+11,1.13222e+11,1.74998e+10,-4.6637e+11,-1.42384e+12,4.33248e+10,2.79947e+12,1.04358e+12,-3.24125e+10,4.20197e+12,-1.55912e+12,-6.47402e+10,1.33241e+12,-4.76538e+12,1.24809e+11,
5.62114e+08,3.33852e+08,-2.43195e+07,-5.7645e+10,-1.86964e+10,3.76107e+09,1.03439e+11,3.33174e+10,-5.51162e+09,-1.17173e+11,-9.47973e+10,-2.40483e+06,-1.47867e+11,-1.76513e+11,-9.24542e+07,-8.03986e+11,1.13178e+11,1.75002e+10,-4.66339e+11,-1.42385e+12,4.33238e+10,2.79946e+12,1.0436e+12,-3.24123e+10,4.20198e+12,-1.5591e+12,-6.47407e+10,1.33242e+12,-4.76538e+12,1.24804e+11,
5.62112e+08,3.33896e+08,-2.43195e+07,-5.76265e+10,-1.88568e+10,3.74629e+09,1.034e+11,3.34371e+10,-5.50776e+09,-1.17108e+11,-9.48812e+10,-2.38945e+06,-1.47797e+11,-1.76562e+11,-9.5196e+07,-8.03993e+11,1.13134e+11,1.75005e+10,-4.66308e+11,-1.42386e+12,4.33227e+10,2.79946e+12,1.04362e+12,-3.24121e+10,4.20199e+12,-1.55908e+12,-6.47413e+10,1.33244e+12,-4.76538e+12,1.24798e+11,
5.62109e+08,3.33939e+08,-2.43195e+07,-5.76075e+10,-1.9017e+10,3.73148e+09,1.03362e+11,3.35568e+10,-5.50389e+09,-1.17042e+11,-9.49649e+10,-2.37408e+06,-1.47726e+11,-1.7661e+11,-9.79378e+07,-8.04e+11,1.13089e+11,1.75008e+10,-4.66276e+11,-1.42387e+12,4.33217e+10,2.79945e+12,1.04364e+12,-3.24119e+10,4.20199e+12,-1.55906e+12,-6.47418e+10,1.33246e+12,-4.76538e+12,1.24792e+11,
5.62107e+08,3.33983e+08,-2.43195e+07,-5.75881e+10,-1.91771e+10,3.71664e+09,1.03323e+11,3.36765e+10,-5.50002e+09,-1.16977e+11,-9.50487e+10,-2.35873e+06,-1.47656e+11,-1.76659e+11,-1.0068e+08,-8.04007e+11,1.13045e+11,1.75012e+10,-4.66245e+11,-1.42388e+12,4.33206e+10,2.79944e+12,1.04367e+12,-3.24117e+10,4.202e+12,-1.55904e+12,-6.47423e+10,1.33248e+12,-4.76538e+12,1.24787e+11,
5.62105e+08,3.34026e+08,-2.43195e+07,-5.75682e+10,-1.93371e+10,3.70178e+09,1.03284e+11,3.37961e+10,-5.49614e+09,-1.16912e+11,-9.51323e+10,-2.34338e+06,-1.47585e+11,-1.76707e+11,-1.03421e+08,-8.04014e+11,1.13001e+11,1.75015e+10,-4.66214e+11,-1.42389e+12,4.33196e+10,2.79943e+12,1.04369e+12,-3.24115e+10,4.20201e+12,-1.55902e+12,-6.47429e+10,1.3325e+12,-4.76538e+12,1.24781e+11,
5.62103e+08,3.3407e+08,-2.43196e+07,-5.7548e+10,-1.94969e+10,3.68688e+09,1.03246e+11,3.39157e+10,-5.49225e+09,-1.16846e+11,-9.5216e+10,-2.32805e+06,-1.47515e+11,-1.76755e+11,-1.06163e+08,-8.04021e+11,1.12956e+11,1.75019e+10,-4.66183e+11,-1.4239e+12,4.33185e+10,2.79942e+12,1.04371e+12,-3.24113e+10,4.20201e+12,-1.55901e+12,-6.47434e+10,1.33252e+12,-4.76538e+12,1.24775e+11,
5.621e+08,3.34114e+08,-2.43196e+07,-5.75273e+10,-1.96566e+10,3.67196e+09,1.03206e+11,3.40352e+10,-5.48835e+09,-1.16781e+11,-9.52995e+10,-2.31272e+06,-1.47444e+11,-1.76804e+11,-1.08905e+08,-8.04028e+11,1.12912e+11,1.75022e+10,-4.66152e+11,-1.42392e+12,4.33175e+10,2.79941e+12,1.04373e+12,-3.24112e+10,4.20202e+12,-1.55899e+12,-6.47439e+10,1.33254e+12,-4.76538e+12,1.2477e+11,
5.62098e+08,3.34157e+08,-2.43196e+07,-5.75061e+10,-1.98161e+10,3.65701e+09,1.03167e+11,3.41547e+10,-5.48444e+09,-1.16715e+11,-9.53831e+10,-2.29741e+06,-1.47374e+11,-1.76852e+11,-1.11647e+08,-8.04035e+11,1.12867e+11,1.75026e+10,-4.66121e+11,-1.42393e+12,4.33164e+10,2.7994e+12,1.04375e+12,-3.2411e+10,4.20203e+12,-1.55897e+12,-6.47445e+10,1.33256e+12,-4.76537e+12,1.24764e+11,
5.62096e+08,3.34201e+08,-2.43196e+07,-5.74846e+10,-1.99755e+10,3.64204e+09,1.03128e+11,3.42741e+10,-5.48053e+09,-1.16649e+11,-9.54666e+10,-2.28211e+06,-1.47303e+11,-1.76901e+11,-1.14389e+08,-8.04042e+11,1.12823e+11,1.75029e+10,-4.6609e+11,-1.42394e+12,4.33154e+10,2.79939e+12,1.04378e+12,-3.24108e+10,4.20203e+12,-1.55895e+12,-6.4745e+10,1.33258e+12,-4.76537e+12,1.24758e+11,
5.62094e+08,3.34244e+08,-2.43196e+07,-5.74626e+10,-2.01347e+10,3.62703e+09,1.03088e+11,3.43935e+10,-5.47661e+09,-1.16584e+11,-9.555e+10,-2.26681e+06,-1.47232e+11,-1.76949e+11,-1.1713e+08,-8.04049e+11,1.12779e+11,1.75032e+10,-4.66058e+11,-1.42395e+12,4.33143e+10,2.79939e+12,1.0438e+12,-3.24106e+10,4.20204e+12,-1.55893e+12,-6.47455e+10,1.3326e+12,-4.76537e+12,1.24753e+11,
5.62091e+08,3.34288e+08,-2.43196e+07,-5.74402e+10,-2.02938e+10,3.612e+09,1.03049e+11,3.45128e+10,-5.47269e+09,-1.16518e+11,-9.56334e+10,-2.25153e+06,-1.47162e+11,-1.76997e+11,-1.19872e+08,-8.04056e+11,1.12734e+11,1.75036e+10,-4.66027e+11,-1.42396e+12,4.33133e+10,2.79938e+12,1.04382e+12,-3.24104e+10,4.20205e+12,-1.55891e+12,-6.47461e+10,1.33262e+12,-4.76537e+12,1.24747e+11,
5.62089e+08,3.34331e+08,-2.43196e+07,-5.74173e+10,-2.04527e+10,3.59695e+09,1.03009e+11,3.46321e+10,-5.46875e+09,-1.16452e+11,-9.57167e+10,-2.23626e+06,-1.47091e+11,-1.77046e+11,-1.22614e+08,-8.04063e+11,1.1269e+11,1.75039e+10,-4.65996e+11,-1.42397e+12,4.33122e+10,2.79937e+12,1.04384e+12,-3.24102e+10,4.20205e+12,-1.5589e+12,-6.47466e+10,1.33264e+12,-4.76537e+12,1.24742e+11,
5.62087e+08,3.34375e+08,-2.43197e+07,-5.73941e+10,-2.06114e+10,3.58186e+09,1.02969e+11,3.47513e+10,-5.46481e+09,-1.16386e+11,-9.58e+10,-2.221e+06,-1.47021e+11,-1.77094e+11,-1.25356e+08,-8.0407e+11,1.12646e+11,1.75043e+10,-4.65965e+11,-1.42398e+12,4.33112e+10,2.79936e+12,1.04386e+12,-3.241e+10,4.20206e+12,-1.55888e+12,-6.47471e+10,1.33266e+12,-4.76537e+12,1.24736e+11,
5.62085e+08,3.34419e+08,-2.43197e+07,-5.73704e+10,-2.07701e+10,3.56675e+09,1.02929e+11,3.48705e+10,-5.46086e+09,-1.16321e+11,-9.58833e+10,-2.20576e+06,-1.4695e+11,-1.77142e+11,-1.28097e+08,-8.04077e+11,1.12601e+11,1.75046e+10,-4.65934e+11,-1.42399e+12,4.33101e+10,2.79935e+12,1.04388e+12,-3.24098e+10,4.20207e+12,-1.55886e+12,-6.47477e+10,1.33267e+12,-4.76537e+12,1.2473e+11,
5.62082e+08,3.34462e+08,-2.43197e+07,-5.73463e+10,-2.09285e+10,3.55162e+09,1.02889e+11,3.49897e+10,-5.4569e+09,-1.16255e+11,-9.59665e+10,-2.19052e+06,-1.46879e+11,-1.7719e+11,-1.30839e+08,-8.04085e+11,1.12557e+11,1.75049e+10,-4.65903e+11,-1.424e+12,4.33091e+10,2.79934e+12,1.04391e+12,-3.24096e+10,4.20207e+12,-1.55884e+12,-6.47482e+10,1.33269e+12,-4.76537e+12,1.24725e+11,
5.6208e+08,3.34506e+08,-2.43197e+07,-5.73217e+10,-2.10868e+10,3.53646e+09,1.02849e+11,3.51088e+10,-5.45294e+09,-1.16189e+11,-9.60496e+10,-2.17529e+06,-1.46808e+11,-1.77238e+11,-1.33581e+08,-8.04092e+11,1.12512e+11,1.75053e+10,-4.65872e+11,-1.42401e+12,4.3308e+10,2.79933e+12,1.04393e+12,-3.24094e+10,4.20208e+12,-1.55882e+12,-6.47488e+10,1.33271e+12,-4.76536e+12,1.24719e+11,
5.62078e+08,3.34549e+08,-2.43197e+07,-5.72968e+10,-2.1245e+10,3.52127e+09,1.02808e+11,3.52278e+10,-5.44897e+09,-1.16122e+11,-9.61327e+10,-2.16008e+06,-1.46738e+11,-1.77287e+11,-1.36322e+08,-8.04099e+11,1.12468e+11,1.75056e+10,-4.6584e+11,-1.42402e+12,4.3307e+10,2.79932e+12,1.04395e+12,-3.24092e+10,4.20209e+12,-1.5588e+12,-6.47493e+10,1.33273e+12,-4.76536e+12,1.24713e+11,
5.62075e+08,3.34593e+08,-2.43197e+07,-5.72714e+10,-2.1403e+10,3.50606e+09,1.02768e+11,3.53468e+10,-5.44499e+09,-1.16056e+11,-9.62158e+10,-2.14487e+06,-1.46667e+11,-1.77335e+11,-1.39064e+08,-8.04106e+11,1.12424e+11,1.7506e+10,-4.65809e+11,-1.42404e+12,4.3306e+10,2.79932e+12,1.04397e+12,-3.2409e+10,4.20209e+12,-1.55878e+12,-6.47498e+10,1.33275e+12,-4.76536e+12,1.24708e+11,
5.62073e+08,3.34636e+08,-2.43197e+07,-5.72456e+10,-2.15608e+10,3.49082e+09,1.02727e+11,3.54658e+10,-5.441e+09,-1.1599e+11,-9.62988e+10,-2.12968e+06,-1.46596e+11,-1.77383e+11,-1.41806e+08,-8.04113e+11,1.12379e+11,1.75063e+10,-4.65778e+11,-1.42405e+12,4.33049e+10,2.79931e+12,1.04399e+12,-3.24088e+10,4.2021e+12,-1.55877e+12,-6.47504e+10,1.33277e+12,-4.76536e+12,1.24702e+11,
5.62071e+08,3.3468e+08,-2.43198e+07,-5.72194e+10,-2.17185e+10,3.47555e+09,1.02686e+11,3.55847e+10,-5.43701e+09,-1.15924e+11,-9.63818e+10,-2.11449e+06,-1.46525e+11,-1.77431e+11,-1.44547e+08,-8.0412e+11,1.12335e+11,1.75067e+10,-4.65747e+11,-1.42406e+12,4.33039e+10,2.7993e+12,1.04402e+12,-3.24086e+10,4.20211e+12,-1.55875e+12,-6.47509e+10,1.33279e+12,-4.76536e+12,1.24696e+11,
5.62069e+08,3.34723e+08,-2.43198e+07,-5.71927e+10,-2.1876e+10,3.46026e+09,1.02645e+11,3.57036e+10,-5.43301e+09,-1.15858e+11,-9.64647e+10,-2.09932e+06,-1.46455e+11,-1.77479e+11,-1.47289e+08,-8.04127e+11,1.12291e+11,1.7507e+10,-4.65716e+11,-1.42407e+12,4.33028e+10,2.79929e+12,1.04404e+12,-3.24084e+10,4.20211e+12,-1.55873e+12,-6.47514e+10,1.33281e+12,-4.76536e+12,1.24691e+11,
5.62066e+08,3.34767e+08,-2.43198e+07,-5.71657e+10,-2.20333e+10,3.44495e+09,1.02604e+11,3.58224e+10,-5.429e+09,-1.15791e+11,-9.65475e+10,-2.08416e+06,-1.46384e+11,-1.77527e+11,-1.5003e+08,-8.04134e+11,1.12246e+11,1.75073e+10,-4.65685e+11,-1.42408e+12,4.33018e+10,2.79928e+12,1.04406e+12,-3.24082e+10,4.20212e+12,-1.55871e+12,-6.4752e+10,1.33283e+12,-4.76536e+12,1.24685e+11,
5.62064e+08,3.34811e+08,-2.43198e+07,-5.71382e+10,-2.21905e+10,3.42961e+09,1.02563e+11,3.59412e+10,-5.42499e+09,-1.15725e+11,-9.66304e+10,-2.06901e+06,-1.46313e+11,-1.77575e+11,-1.52772e+08,-8.04141e+11,1.12202e+11,1.75077e+10,-4.65654e+11,-1.42409e+12,4.33007e+10,2.79927e+12,1.04408e+12,-3.24081e+10,4.20213e+12,-1.55869e+12,-6.47525e+10,1.33285e+12,-4.76536e+12,1.2468e+11,
5.62062e+08,3.34854e+08,-2.43198e+07,-5.71103e+10,-2.23476e+10,3.41424e+09,1.02521e+11,3.60599e+10,-5.42096e+09,-1.15658e+11,-9.67131e+10,-2.05387e+06,-1.46242e+11,-1.77623e+11,-1.55513e+08,-8.04148e+11,1.12158e+11,1.7508e+10,-4.65622e+11,-1.4241e+12,4.32997e+10,2.79926e+12,1.0441e+12,-3.24079e+10,4.20213e+12,-1.55867e+12,-6.4753e+10,1.33287e+12,-4.76535e+12,1.24674e+11,
5.62059e+08,3.34898e+08,-2.43198e+07,-5.7082e+10,-2.25044e+10,3.39885e+09,1.0248e+11,3.61786e+10,-5.41693e+09,-1.15592e+11,-9.67958e+10,-2.03874e+06,-1.46171e+11,-1.77671e+11,-1.58255e+08,-8.04155e+11,1.12113e+11,1.75084e+10,-4.65591e+11,-1.42411e+12,4.32986e+10,2.79925e+12,1.04412e+12,-3.24077e+10,4.20214e+12,-1.55866e+12,-6.47536e+10,1.33289e+12,-4.76535e+12,1.24668e+11,
5.62057e+08,3.34941e+08,-2.43198e+07,-5.70533e+10,-2.26611e+10,3.38344e+09,1.02438e+11,3.62972e+10,-5.4129e+09,-1.15525e+11,-9.68785e+10,-2.02363e+06,-1.461e+11,-1.77719e+11,-1.60996e+08,-8.04162e+11,1.12069e+11,1.75087e+10,-4.6556e+11,-1.42412e+12,4.32976e+10,2.79925e+12,1.04415e+12,-3.24075e+10,4.20215e+12,-1.55864e+12,-6.47541e+10,1.3329e+12,-4.76535e+12,1.24663e+11,
5.62055e+08,3.34985e+08,-2.43199e+07,-5.70242e+10,-2.28177e+10,3.368e+09,1.02396e+11,3.64158e+10,-5.40885e+09,-1.15459e+11,-9.69611e+10,-2.00852e+06,-1.46029e+11,-1.77767e+11,-1.63738e+08,-8.04169e+11,1.12024e+11,1.75091e+10,-4.65529e+11,-1.42413e+12,4.32965e+10,2.79924e+12,1.04417e+12,-3.24073e+10,4.20215e+12,-1.55862e+12,-6.47546e+10,1.33292e+12,-4.76535e+12,1.24657e+11,
5.62053e+08,3.35028e+08,-2.43199e+07,-5.69947e+10,-2.29741e+10,3.35254e+09,1.02354e+11,3.65343e+10,-5.4048e+09,-1.15392e+11,-9.70437e+10,-1.99342e+06,-1.45958e+11,-1.77815e+11,-1.66479e+08,-8.04176e+11,1.1198e+11,1.75094e+10,-4.65498e+11,-1.42414e+12,4.32955e+10,2.79923e+12,1.04419e+12,-3.24071e+10,4.20216e+12,-1.5586e+12,-6.47552e+10,1.33294e+12,-4.76535e+12,1.24651e+11,
5.6205e+08,3.35072e+08,-2.43199e+07,-5.69647e+10,-2.31303e+10,3.33705e+09,1.02312e+11,3.66528e+10,-5.40074e+09,-1.15325e+11,-9.71262e+10,-1.97834e+06,-1.45887e+11,-1.77863e+11,-1.69221e+08,-8.04183e+11,1.11936e+11,1.75097e+10,-4.65467e+11,-1.42416e+12,4.32944e+10,2.79922e+12,1.04421e+12,-3.24069e+10,4.20217e+12,-1.55858e+12,-6.47557e+10,1.33296e+12,-4.76535e+12,1.24646e+11,
5.62048e+08,3.35116e+08,-2.43199e+07,-5.69343e+10,-2.32863e+10,3.32154e+09,1.0227e+11,3.67712e+10,-5.39667e+09,-1.15258e+11,-9.72087e+10,-1.96327e+06,-1.45816e+11,-1.7791e+11,-1.71962e+08,-8.0419e+11,1.11891e+11,1.75101e+10,-4.65436e+11,-1.42417e+12,4.32934e+10,2.79921e+12,1.04423e+12,-3.24067e+10,4.20217e+12,-1.55856e+12,-6.47562e+10,1.33298e+12,-4.76535e+12,1.2464e+11,
5.62046e+08,3.35159e+08,-2.43199e+07,-5.69036e+10,-2.34422e+10,3.30601e+09,1.02227e+11,3.68896e+10,-5.3926e+09,-1.15191e+11,-9.72912e+10,-1.9482e+06,-1.45745e+11,-1.77958e+11,-1.74704e+08,-8.04197e+11,1.11847e+11,1.75104e+10,-4.65404e+11,-1.42418e+12,4.32923e+10,2.7992e+12,1.04426e+12,-3.24065e+10,4.20218e+12,-1.55854e+12,-6.47568e+10,1.333e+12,-4.76535e+12,1.24634e+11,
5.62043e+08,3.35203e+08,-2.43199e+07,-5.68724e+10,-2.35979e+10,3.29045e+09,1.02185e+11,3.70079e+10,-5.38852e+09,-1.15124e+11,-9.73735e+10,-1.93315e+06,-1.45674e+11,-1.78006e+11,-1.77445e+08,-8.04204e+11,1.11803e+11,1.75108e+10,-4.65373e+11,-1.42419e+12,4.32913e+10,2.79919e+12,1.04428e+12,-3.24063e+10,4.20219e+12,-1.55853e+12,-6.47573e+10,1.33302e+12,-4.76535e+12,1.24629e+11,
5.62041e+08,3.35246e+08,-2.43199e+07,-5.68408e+10,-2.37534e+10,3.27487e+09,1.02142e+11,3.71262e+10,-5.38443e+09,-1.15057e+11,-9.74559e+10,-1.91811e+06,-1.45603e+11,-1.78054e+11,-1.80186e+08,-8.04211e+11,1.11758e+11,1.75111e+10,-4.65342e+11,-1.4242e+12,4.32902e+10,2.79918e+12,1.0443e+12,-3.24061e+10,4.20219e+12,-1.55851e+12,-6.47578e+10,1.33304e+12,-4.76534e+12,1.24623e+11,
5.62039e+08,3.3529e+08,-2.43199e+07,-5.68088e+10,-2.39088e+10,3.25926e+09,1.02099e+11,3.72444e+10,-5.38033e+09,-1.1499e+11,-9.75382e+10,-1.90308e+06,-1.45532e+11,-1.78101e+11,-1.82928e+08,-8.04218e+11,1.11714e+11,1.75114e+10,-4.65311e+11,-1.42421e+12,4.32892e+10,2.79918e+12,1.04432e+12,-3.24059e+10,4.2022e+12,-1.55849e+12,-6.47584e+10,1.33306e+12,-4.76534e+12,1.24617e+11,
